 CM-03       NP-7139-A     1500     3636.3636     M	400kV Chamera-2 at Chamera HPS 
 CM-11       NP-1571-A     1500     3636.3636     C	400kV Jallandher-1 at Chamera HPS 
 CM-12       NP-8597-A     1500     3636.3636     C	400kV Jallandher-2 at Chamera HPS
 CM-13       NP-1575-A     1500     3636.3636     C	400kV Chamera-2 at Chamera HPS 
 CM-21       NP-1960-B     2400     125           S	Genr-1 (13.8kV) at Chamera HPS
 CM-22       NP-1961-B     2400     125           S	Genr-2 (13.8kV) at Chamera HPS
 CM-23       NP-1962-B     2400     125           S	Genr-3 (13.8kV) at Chamera HPS
 CM-04       NP-3148-A     500      3636.3636     M	Genr-1 (400kV) at Chamera-2 HPS
 CM-05       NP-3145-A     500      3636.3636     M	Genr-2 (400kV) at Chamera-2 HPS     
 CM-06       NP-3151-A     500      3636.3636     M	Genr-3 (400kV) at Chamera-2 HPS 
 CM-14       NP-3149-A     500      3636.3636     C	Genr-1 (400kV) at Chamera-2 HPS 
 CM-15       NP-3146-A     500      3636.3636     C	Genr-2 (400kV) at Chamera-2 HPS
 CM-16       NP-3152-A     500      3636.3636     C	Genr-3 (400kV) at Chamera-2 HPS
 CM-24       NP-3147-A     2000     3636.3636     S	400kV Kishenpur at Chamera-2 HPS
 CM-25       NP-3150-A     2000     3636.3636     S	400kV Chamera at Chamera-2 HPS
 CM-27       NP-7146-A     2000     3636.3636     S	400kV Chamba-PG at Chamera-2 HPS
 CM-26       NP-1821-A     1800     2000          M	220kV Budhil Lanco HEP at Chamera-3 HPS
 CM-35       NP-3143-A     1800     2000          C	220kV Budhil Lanco HEP at Chamera-3 HPS
 CM-28       NP-7003-A     1800     2000          M	220kV Chamba-PG-1 at Chamera-3 HPS
 CM-29       NP-1644-A     1800     2000          C	220kV Chamba-PG-1 at Chamera-3 HPS
 CM-30       NP-1837-A     1800     2000          M	220kV Chamba-PG-2 at Chamera-3 HPS
 CM-31       NR-3409-A     1800     2000          C	220kV Chamba-PG-2 at Chamera-3 HPS
 CM-32       NP-7113-A     300      2000          S	220kV GT#1 at Chamera-3 HPS
 CM-33       NP-1573-A     300      2000          S	220kV GT#2 at Chamera-3 HPS
 CM-34       NP-8396-A     300      2000          S	220kV GT#3 at Chamera-3 HPS
 UR-01       NP-1519-A     1000     3818.1818     M	400kV Amargarh-1  at Uri HPS
 UR-02       NP-1840-A     1000     3818.1818     M	400kV Amargarh-2 at Uri HPS (LILO at Amargarh in March-18)
 UR-11       NP-1752-A     1000     3818.1818     C	400kV Amargarh-1  at Uri HPS 
 UR-12       NP-1600-A     1000     3818.1818     C	400kV Amargarh-2 at Uri HPS 
 UR-03       NP-1841-A     1500     3636.3636     M	400kV URI-II at Uri HPS
 UR-21       NP-1980-B     1500     125           S	Genr-1 (13.8kV) at Uri HPS
 UR-22       NP-1981-B     1500     125           S	Genr-2 (13.8kV) at Uri HPS
 UR-23       NR-4671-B     1500     125           S	Genr-3 (13.8kV) at Uri HPS (NP-1982-B rep on 111219)
 UR-24       NR-4669-B     1500     125           S	Genr-4 (13.8kV) at Uri HPS
 UR-05       NP-7035-A     1500     3636.3636     M	400kV Wagoora-1 at Uri-II HPS
 UR-06       NP-7007-A     1500     3636.3636     M	400kV URI-I at Uri-II HPS 
 UR-15       NP-7074-A     1500     3636.3636     C	400kV Wagoora-1 at Uri-II HPS
 UR-16       NR-3253-A     1500     3636.3636     C	400kV URI-I at Uri-II HPS (NP-7067-A  rep on 291119) 
 UR-25       NR-3534-A     150      3636.3636     S	400kV Genr-1 at Uri-II HPS
 UR-26       NR-3252-A     150      3636.3636     S	400kV Genr-2 at Uri-II HPS
 UR-27       NR-3249-A     150      3636.3636     S	400kV Genr-3 at Uri-II HPS (NP-7046-A rep on june-19)
 UR-28       NR-3257-A     150      3636.3636     S	400kV Genr-4 at Uri-II HPS
 PT-01       NP-8576-A     1600     3636.3636     M	400kV Banala-I(PG) at Parabati-III HPS
 PT-02       NP-8577-A     1600     3636.3636     C	400kV Banala-I(PG) at Parabati-III HPS
 PT-03       NP-8592-A     1600     3636.3636     M	400kV Sainj HEP at Parabati-III HPS
 PT-04       NP-8540-A     1600     3636.3636     C	400kV Sainj HEP at Parabati-III HPS
 PT-11       NP-8517-A     300      3636.3636     S	Genr-1 (400kV) at Parabati-III HPS
 PT-12       NP-8580-A     300      3636.3636     S	Genr-2 (400kV) at Parabati-III HPS 
 PT-13       NP-8518-A     300      3636.3636     S	Genr-3 (400kV) at Parabati-III HPS
 PT-14       NP-8539-A     300      3636.3636     S	Genr-4 (400kV) at Parabati-III HPS
 PT-15       NR-3465-A     1600     3636.3636     M	400kV Banala (PG) at Parbati-II HPS (CT RATIO CHANGED FROM 3150 TO 1600 AT 18:00 ON 260919)
 PT-16       NR-3449-A     1600     3636.3636     C	400kV Banala (PG) at Parbati-II HPS (NR-3468-A rep on 240119)
 PT-17       NR-3464-A     1600     3636.3636     M	400kV Sainj HEP at Parbati-II HPS(LILO of Parbati-II & Parbati-III at Sainj HEP on 22.05.17/meter replaced on 190817)
 PT-18       NR-3363-A     1600     3636.3636     C	400kV Sainj HEP at Parbati-II HPS (CT RATIO CHANGED FROM 3150 TO 1600 AT 18:00 ON 260919)
 PT-19       NR-3238-A     400      3636.3636     S	Genr-1 (400kV) at Parbati-II HPS
 PT-20       NR-3525-A     400      3636.3636     S	Genr-2 (400kV) at Parbati-II HPS 
 PT-21       NR-3466-A     400      3636.3636     S	Genr-3 (400kV) at Parbati-II HPS
 PT-22       NR-3451-A     400      3636.3636     S	Genr-4 (400kV) at Parbati-II HPS(installed on 240119)
 DG-01       NP-8169-A	   250      2000          S	GT-1 (220kV) at Dhauliganga HPS
 DG-02       NP-8005-A     250      2000          S	GT-2 (220kV) at Dhauliganga HPS
 DG-03       NP-8168-A     250      2000          S	GT-3 (220kV) at Dhauliganga HPS
 DG-04       NP-8006-A     250      2000          S	GT-4 (220kV) at Dhauliganga HPS
 DG-11       NP------A	   250      2000          C	GT-1 (220kV) at Dhauliganga HPS(check set removed NP-1181-A on 04-05-2014)
 DG-12       NP------A     250      2000          C	GT-2 (220kV) at Dhauliganga HPS(check set removed NP-1219-A on 04-05-2014)
 DG-13       NP------A     250      2000          C	GT-3 (220kV) at Dhauliganga HPS(check set removed NP-1218-A on 04-05-2014)
 DG-14       NP------A     250      2000          C	GT-4 (220kV) at Dhauliganga HPS(check set removed NP-1210-A on 04-05-2014)
 DG-21       NP-8279-A     1000     2000          M	220 kV Pithoragargh PG at Dhauliganga HPS
 DG-23       NP-8280-A     1000     2000          C	220 kV Pithoragargh PG at Dhauliganga HPS
 DG-22       NP-8281-A     1000     2000          M	220 kV Baikanthpur(Bareilly)-2 at Dhauliganga HPS
 DG-24       NP-8282-A     1000     2000          C	220 kV Baikanthpur(Bareilly)-2 at Dhauliganga HPS
 DU-01	     NP-6044-A     800      3636.3636     M     400 kV Kishenpur-1 at Dulhasti HPS
 DU-11	     NP-5441-A     800      3636.3636     C     400 kV Kishenpur-1 at Dulhasti HPS
 DU-24	     NR-3472-A     800      3636.3636     M     400 kV Kishenpur-2 at Dulhasti HPS
 DU-25	     NR-3473-A     800      3636.3636     C     400 kV Kishenpur-2 at Dulhasti HPS
 DU-21       NP-6041-A     300      3636.3636     S     Genr-1 at Dulhasti HPS
 DU-22       NP-6042-A     300      3636.3636     S     Genr-2 at Dulhasti HPS
 DU-23       NP-6043-A     300      3636.3636     S     Genr-3 at Dulhasti HPS
 KG-01	     NR-3292-A     1200     2000          M     220 kV Amargarh-1 at Kishenganga HEP (SYNC WITH GRID ON 01.03.18)
 KG-02	     NR-3314-A     1200     2000          C     220 kV Amargarh-1 at Kishenganga HEP
 KG-03	     NR-3504-A     1200     2000          M     220 kV Amargarh-2 at Kishenganga HEP
 KG-04	     NR-3236-A     1200     2000          C     220 kV Amargarh-2 at Kishenganga HEP
 KG-05	     NR-3241-A     1200     2000          M     220 kV Wagoora-1 at Kishenganga HEP
 KG-06	     NR-3243-A     1200     2000          C     220 kV Wagoora-1 at Kishenganga HEP
 KG-07	     NR-3245-A     1200     2000          M     220 kV Wagoora-2 at Kishenganga HEP
 KG-08	     NR-3247-A     1200     2000          C     220 kV Wagoora-2 at Kishenganga HEP
 KG-09	     NR-3258-A     400      2000          S     GT-1 (220kV) at Kishenganga HEP
 KG-10	     NR-3288-A     400      2000          S     GT-2 (220kV) at Kishenganga HEP
 KG-11	     NR-3493-A     400      2000          S     GT-3 (220kV) at Kishenganga HEP (NR-3291-A rep on 15.02.20)
 KG-12	     NR-3325-A     50       2000          S     220 kV Aux Transformer (220kV/33kv) at Kishenganga HEP (charged on 27.09.18)
 SW-01       NP-6199-A     750      1200          M	132kV Mahanpur-I at SEWA-II
 SW-02       NP-6187-A     750      1200          M	132kV Kathua-1 at SEWA-II(SEWA_KATHUA is now SEWA-MAHANPUR)
 SW-03       NP-7116-A     750      1200          M	132kV Hiranagar-1 at SEWA-II
 SW-04       NP-7112-A     750      1200          M	132kV Hiranagar-2 at SEWA-II
 SW-11       NP-5456-A     750      1200          C	132kV Mahanpur at SEWA-II
 SW-12       NP-6186-A     750      1200          C	132kV Mahanpur-II at SEWA-II
 SW-13       NP-6198-A     750      1200          C	132kV Hiranagar-1 at SEWA-II
 SW-14       NP-5457-A     750      1200          C	132kV Hiranagar-2 at SEWA-II
 SW-21       NP-8583-A     250      1200          S	Genr-1(132kV) at SEWA-II
 SW-22       NP-8581-A     250      1200          S	Genr-2(132kV) at SEWA-II
 SW-23       NP-8582-A     250      1200          S	Genr-3(132kV) at SEWA-II
 SW-24       NP-8585-A     60       1200          S	SAT(10 MVA)(132kV) at SEWA-II
 SW-25       NP-8584-A     200      300           M	33 kV SEWA-III(J&K PDD) at SEWA-II
 RA-01       NP-3031-A     800      2000          M	GT-1 (220kV) at RAPS-B
 RA-02       NP-3042-A     800      2000          M	GT-2 (220kV) at RAPS-B(CTR from 800 to 600 on 08.02.2018)(CTR from 600 to 800 on 11.04.2018)
 RA-03       NP-3022-A     125      2000          M	ST-1 (220kV) at RAPS-B
 RA-04       NP-3030-A     125      2000          M	ST-2 (220kV) at RAPS-B
 RA-11       NP-3049-A     800      2000          C	GT-1 (220kV) at RAPS-B
 RA-12       NP-3041-A     800      2000          C	GT-2 (220kV) at RAPS-B(CTR from 800 to 600 on 08.02.2018)(CTR from 600 to 800 on 11.04.2018)
 RA-13       NP-3028-A     125      2000          C	ST-1 (220kV) at RAPS-B
 RA-14       NP-3047-A     125      2000          C	ST-2 (220kV) at RAPS-B
 RA-21       NP-3029-A     600      2000          S	220kV Chittaurgarh-1 at RAPS-B
 RA-22       NP-3048-A     600      2000          S	220kV Chittaurgarh-2 at RAPS-B
 RA-23       NP-3021-A     600      2000          S	220kV Udaipur at RAPS-B
 RA-24       NP-3035-A     600      2000          S	220 KV RAP C  at RAPS-B Tie Line-1
 RA-48       NR-3754-A     600      2000          S	220 KV RAP C  at RAPS-B Tie Line-2
 RA-25       NP-3037-A     600      2000          S	220kV Kota at RAPS-B
 RA-26       NP-1321-A     600      2000          S	220kV RAPS-A at RAPS-B
 RA-06       NP-1069-B     60       1200          M	132kV Gandhi Sagar at RAPS-A
 RA-27       NP-5021-A     600      2000          M	220kV RAPS-B at RAPS-C Tie Line-1
 RA-47       NR-3758-A     600      2000          M	220kV RAPS-B at RAPS-C Tie Line-2
 RA-28       NP-5000-A     600      2000          M	220kV anta at RAPS-C 
 RA-29       NR-3761-A     125      2000          M	220kV side of 220/33 kV SUT-5(35 MVA) at RAPS-C (NR-4557-A rep on 250619)
 RA-33       NP-6141-A     125      2000          M	220kV side of 220/6.6 kV SUT-6(35 MVA) at RAPS-C
 RA-30	     NP-6138-A     2000	    3636.3636     M	400 kV Kota(PG) at RAPPC(CTR change 1000/1 to 2000/1)
 RA-31	     NP-6146-A     2000	    3636.3636     M	400 kV Chittorgarh(RVPNL)-1 at RAPPC (LILO of RAPPC-1-Kankroli-PG at Chittorgarh)
 RA-32	     NP-6142-A     2000	    3636.3636     M	400 kV Kankroli(PG)-2 at RAPPC
 RA-39	     NP-8064-A     1000	    3636.3636     M	400 kV Sujalpur(WR)-1 at RAPPC
 RA-40	     NP-8066-A     1000	    3636.3636     M	400 kV Sujalpur(WR)-2 at RAPPC
 RA-43	     NP-5330-A     1000	    3636.3636     M	400 kV Kota(PG) at RAPP-7&8
 RA-36	     NP-6589-A     2000	    3636.3636     C	400 kV Kota(PG) at RAPPC-7&8
 RA-45	     NR-3939-A     1000	    3636.3636     M	400 kV Jaipur(PG) at RAPP-7&8 (commissioned on 26.03.19)
 RA-46	     NR-3940-A     1000	    3636.3636     C	400 kV Jaipur(PG) at RAPPC-7&8  
 RA-37	     NP-5186-A     2000	    3636.3636     C	400 kV Chittorgarh(RVPNL)-1 at RAPPC 
 RA-38	     NP-6140-A     2000	    3636.3636     C	400 kV Kankroli(PG)-2 at RAPPC
 RA-41	     NP-8065-A     1000	    3636.3636     C	400 kV Sujalpur(WR)-1 at RAPPC
 RA-42	     NP-8067-A     1000	    3636.3636     C	400 kV Sujalpur(WR)-2 at RAPPC 
 RA-44	     NP-5167-A     1000	    3636.3636     C	400 kV Kota(PG) at RAPP-7&8
 RA-34	     NP-6139-A     1000	    3636.3636     S	400 kV GT-5 at RAPPC
 RA-35	     NP-6144-A     1000	    3636.3636     S	400 kV GT-6 at RAPPC
 RA-49	     NR-3938-A     400	    2000          M	ST-7A&B (220kV) at RAPPC
 RA-50	     NR-4563-A     400	    2000          C	ST-7A&B (220kV) at RAPPC
 RA-51	     NP-7998-A     100	    2000          L	220 kv side of CNFC Xmer-1 at RAPPC
 RA-52	     NP-8069-A     100	    2000          L	220 kv side of CNFC Xmer-2 at RAPPC
 NA-01       NP-6621-A     800      2000          M	GT-1 (220kV) at NAPS
 NA-02       NP-3064-A     800      2000          M	GT-2 (220kV) at NAPS
 NA-03       NP-3065-A     100      2000          M	ST-1 (220kV) at NAPS
 NA-04       NP-3055-A     100      2000          M	ST-2 (220kV) at NAPS
 NA-11       NP-3070-A     800      2000          C	GT-1 (220kV) at NAPS
 NA-12       NP-3071-A     800      2000          C	GT-2 (220kV) at NAPS
 NA-13       NP-3072-A     100      2000          C	ST-1 (220kV) at NAPS
 NA-14       NP-3066-A     100      2000          C	ST-2 (220kV) at NAPS
 NA-21       NP-3056-A     800      2000          S	220kV Simbhauli at NAPS
 NA-22       NP-3067-A     800      2000          S	220kV Debai at NAPS(Lilo of Naps to Khurja-1 at Debai , meter shifted on 140419)
 NA-23       NP-3068-A     800      2000          S	220kV Khurja-2 at NAPS
 NA-24       NP-3073-A     800      2000          S	220kV Atrauli at NAPS
 NA-25       NP-3054-A     800      2000          S	220kV Moradabad at NAPS
 NJ-01       NP-3083-A     500      3636.3636	  M	GT-1 (400kV) at Naptha Jhakri-SJVNL
 NJ-02       NP-3082-A     500	    3636.3636	  M	GT-2 (400kV) at Naptha Jhakri-SJVNL
 NJ-03       NP-3081-A     500      3636.3636	  M	GT-3 (400kV) at Naptha Jhakri-SJVNL
 NJ-04       NP-3077-A     500      3636.3636	  M	GT-4 (400kV) at Naptha Jhakri-SJVNL
 NJ-05       NP-3075-A     500      3636.3636	  M	GT-5 (400kV) at Naptha Jhakri-SJVNL
 NJ-06       NP-3076-A     500      3636.3636	  M	GT-6 (400kV) at Naptha Jhakri-SJVNL
 NJ-45       NP-8514-A     200      3636.3636	  M	ST-1 (400kV) at Naptha Jhakri-SJVNL
 NJ-11       NP-3084-A     500      3636.3636	  C	GT-1 (400kV) at Naptha Jhakri-SJVNL
 NJ-12       NP-3080-A     500      3636.3636	  C	GT-2 (400kV) at Naptha Jhakri-SJVNL
 NJ-13       NP-3079-A     500      3636.3636	  C	GT-3 (400kV) at Naptha Jhakri-SJVNL
 NJ-14       NP-3078-A     500      3636.3636	  C	GT-4 (400kV) at Naptha Jhakri-SJVNL
 NJ-15       NP-3085-A     500      3636.3636	  C	GT-5 (400kV) at Naptha Jhakri-SJVNL
 NJ-16       NP-3120-A     500      3636.3636	  C	GT-6 (400kV) at Naptha Jhakri-SJVNL
 NJ-46       NP-8845-A     200      3636.3636	  C	ST-1 (400kV) at Naptha Jhakri-SJVNL
 NJ-21       NP-3012-A     1000     3636.3636	  S	400kV Karcham-1 at Naptha Jhakri-SJPNL
 NJ-22       NP-3074-A     1000     3636.3636	  S	400kV Karcham-2 at Naptha Jhakri-SJPNL
 NJ-23       NP-1893-A     2000     3636.3636	  S	400kV Panchkula(PG)-1 at Naptha Jhakri-SJVNL
 NJ-24       NP-1894-A     2000     3636.3636	  S	400kV Panchkula(PG)-2 at Naptha Jhakri-SJVNL
 NJ-25       NP-3013-A     2000     3636.3636	  S	400kV Rampur-1 at Naptha Jhakri-SJVNL(Nalagarh Line Lilo at Rampur Mar-14)
 NJ-26       NP-1360-A     2000     3636.3636	  S	400kV Nalagarh at Naptha Jhakri-SJVNL(Nalagarh Line will ben Lilo at Rampur)
 NJ-31       NP-8521-A     200      3818.1818	  S	GT-1 (400kV) at Rampur-SJVNL
 NJ-32       NP-8522-A     200      3818.1818	  S	GT-2 (400kV) at Rampur-SJVNL
 NJ-33       NP-8506-A     200      3818.1818	  S	GT-3 (400kV) at Rampur-SJVNL
 NJ-34       NP-8507-A     200      3818.1818	  S	GT-4 (400kV) at Rampur-SJVNL
 NJ-35       NP-8508-A     200      3818.1818	  S	GT-5 (400kV) at Rampur-SJVNL
 NJ-36       NP-8509-A     200      3818.1818	  S	GT-6 (400kV) at Rampur-SJVNL
 NJ-37       NP-8562-A     2000     3818.1818	  M	400kV Naptha Jhakri-1 at Rampur-SJVNL
 NJ-38       NP-8563-A     2000     3818.1818	  C	400kV Naptha Jhakri-1 at Rampur-SJVNL
 NJ-39       NP-8564-A     2000     3818.1818	  M	400kV Nalagarh-1 at Rampur-SJVNL
 NJ-40       NP-8565-A     2000     3818.1818	  C	400kV Nalagarh-1 at Rampur-SJVNL
 NJ-41       NP-8523-A     2000     3818.1818	  M	400kV Naptha Jhakri-2 at Rampur-SJVNL
 NJ-42       NP-8524-A     2000     3818.1818	  C	400kV Naptha Jhakri-2 at Rampur-SJVNL
 NJ-43       NP-8525-A     2000     3818.1818	  M	400kV Nalagarh-2 at Rampur-SJVNL
 NJ-44       NP-8510-A     2000     3818.1818	  C	400kV Nalagarh-2 at Rampur-SJVNL
 TE-01       NP-9963-A     2000	    3818.1818	  M	400kV KOTESHWAR POOLING(PG)-1 at Tehri-THDC
 TE-02       NP-9967-A     2000     3818.1818	  M	400kV KOTESHWAR POOLING(PG)-2 at Tehri-THDC
 TE-11       NP-9957-A     2000	    3818.1818	  C	400kV KOTESHWAR POOLING(PG)-1 at Tehri-THDC
 TE-12       NP-9965-A     2000     3818.1818	  C	400kV KOTESHWAR POOLING(PG)-2 at Tehri-THDC
 TE-21       NP-9969-A     500	    3818.1818	  S	GT-1 (400kV) at Tehri-THDC
 TE-22       NP-9958-A     500      3818.1818	  S	GT-2 (400kV) at Tehri-THDC
 TE-23       NP-9962-A     500      3818.1818	  S	GT-3 (400kV) at Tehri-THDC
 TE-24       NP-9905-A     500      3818.1818	  S	GT-4 (400kV) at Tehri-THDC
 TE-25       NP-6657-A     500      3636.3636	  S	GT-1 (400kV) at KOTESHWAR HEP-THDC
 TE-26       NP-8001-A     500      3636.3636	  S	GT-2 (400kV) at KOTESHWAR HEP-THDC
 TE-27       NP-7773-A     500      3636.3636	  S	GT-3 (400kV) at KOTESHWAR HEP-THDC
 TE-28       NP-6632-A     500      3636.3636	  S	GT-4 (400kV) at KOTESHWAR HEP-THDC
 TE-29       NP-7768-A     500      3636.3636	  M	KOTESHWAR POOLING(PG)-II at KOTESHWAR HEP-THDC
 TE-30       NP-7769-A     500      3636.3636	  C	KOTESHWAR POOLING(PG)-II at KOTESHWAR HEP-THDC
 TE-31       NP-8124-A     500      3636.3636	  M	KOTESHWAR POOLING(PG)-I at KOTESHWAR HEP-THDC
 TE-32       NP-8072-A     500      3636.3636	  C	KOTESHWAR POOLING(PG)-I at KOTESHWAR HEP-THDC (NP-6659-A rep on 211219)
 NG-70       NP-7770-A     1000     3636.3636	  S	KOTESHWAR HEP-THDC-I AT KOTESSHWAR POOLING(PG)
 NG-71       NP-6618-A     1000     3636.3636	  S	KOTESHWAR HEP-THDC-II AT KOTESSHWAR POOLING(PG)
 NG-72       NP-6620-A     2000     3636.3636	  S	TEHRI-I AT KOTESSHWAR POOLING(PG)
 NG-73       NP-6619-A     2000     3636.3636	  S	TEHRI-II AT KOTESSHWAR POOLING(PG)
 NG-74       NR-4395-A     2000     6954.5454	  S	MEERUT-I AT KOTESSHWAR POOLING(PG)
 NG-75       NP-6616-A     2000     3636.3636	  S	MEERUT-II AT KOTESSHWAR POOLING(PG)
 PG-50       NP------A     2000     6954.5454	  L	765 KV ICT-1 AT KOTESSHWAR POOLING(PG)
